"","state","year","urate","children","nonwhite","finc","earn","age","ed","work","unearn","post93","anykids","p93kids.interaction"
"5522",21,1993,7.80000019073486,0,1,8385.9861592,0,20,11,0,8.3859861592,0,0,0
"5523",21,1993,7.80000019073486,1,1,8497.0588235,3609.8615917,20,11,0,4.8871972318,0,1,0
"5524",21,1993,7.80000019073486,0,0,669.76816609,0,47,9,0,0.66976816609,0,0,0
"5525",21,1993,7.80000019073486,0,1,13328.719723,0,43,10,0,13.328719723,0,0,0
"5526",21,1993,7.80000019073486,2,1,23325.259516,23325.259516,32,11,1,0,0,1,0
"5527",21,1993,7.80000019073486,1,1,20770.588235,8885.8131488,20,11,0,11.884775087,0,1,0
"5528",21,1993,7.80000019073486,1,0,41961.031142,41763.321799,40,7,0,0.19770934256,0,1,0
"5529",21,1993,7.80000019073486,1,1,8885.8131488,8885.8131488,53,3,1,0,0,1,0
"5530",21,1993,7.80000019073486,0,0,43096.193772,26657.439446,33,11,1,16.438754325,0,0,0
"5531",21,1993,7.80000019073486,0,1,10263.114187,0,41,11,0,10.263114187,0,0,0
"5532",21,1993,7.80000019073486,2,0,7935.0311419,0,39,11,0,7.9350311419,0,1,0
"5533",21,1993,7.80000019073486,0,1,13328.719723,0,50,10,0,13.328719723,0,0,0
"5534",21,1993,7.80000019073486,2,0,6131.2110727,0,29,11,0,6.1312110727,0,1,0
"5535",21,1993,7.80000019073486,0,1,3332.1799308,3332.1799308,30,7,1,0,0,0,0
"5536",21,1993,7.80000019073486,3,1,9156.8304498,0,39,7,0,9.1568304498,0,1,0
"5537",21,1993,7.80000019073486,0,1,14759.33564,14439.446367,44,11,1,0.31988927336,0,0,0
"5538",21,1993,7.80000019073486,2,1,36225.238754,20437.370242,52,7,0,15.787868512,0,1,0
"5539",21,1993,7.80000019073486,2,1,7890.6020761,0,32,11,0,7.8906020761,0,1,0
"5540",21,1993,7.80000019073486,0,1,16660.899654,16660.899654,46,10,1,0,0,0,0
"5541",21,1993,7.80000019073486,2,0,93078.892734,92412.456747,51,7,0,0.66643598616,0,1,0
"5542",21,1993,7.80000019073486,2,1,6131.2110727,0,32,7,0,6.1312110727,0,1,0
"5543",21,1993,7.80000019073486,2,1,7330.7958478,0,41,7,0,7.3307958478,0,1,0
"5544",21,1993,7.80000019073486,3,1,11102.823529,0,54,11,0,11.102823529,0,1,0
"5545",21,1993,7.80000019073486,0,1,7090.8788927,0,53,3,0,7.0908788927,0,0,0
"5546",21,1993,7.80000019073486,0,0,48871.972318,48871.972318,23,11,1,0,0,0,0
"5547",21,1993,7.80000019073486,2,0,4828.3287197,0,28,11,0,4.8283287197,0,1,0
"5548",21,1993,7.80000019073486,4,1,4998.2698962,0,26,9,0,4.9982698962,0,1,0
"5549",21,1993,7.80000019073486,1,0,21161.564014,21103.806228,28,11,1,0.057757785467,0,1,0
"5550",21,1993,7.80000019073486,3,0,3898.650519,0,24,7,0,3.898650519,0,1,0
"5551",21,1993,7.80000019073486,0,1,1666.0899654,1666.0899654,22,11,1,0,0,0,0
"5552",21,1993,7.80000019073486,0,0,16660.899654,16660.899654,52,7,1,0,0,0,0
"5553",21,1993,7.80000019073486,2,1,3865.3287197,0,32,11,0,3.8653287197,0,1,0
"5554",21,1993,7.80000019073486,4,1,6094.5570934,0,29,7,0,6.0945570934,0,1,0
"5555",21,1993,7.80000019073486,1,1,3887.5432526,0,45,11,0,3.8875432526,0,1,0
"5556",21,1993,7.80000019073486,1,1,3732.0415225,0,28,10,0,3.7320415225,0,1,0
"5557",21,1993,7.80000019073486,2,1,3576.5397924,0,22,10,0,3.5765397924,0,1,0
"5558",21,1993,7.80000019073486,0,1,14531.636678,2806.8062284,52,11,1,11.72483045,0,0,0
"5559",21,1993,7.80000019073486,0,1,19037.854671,0,44,11,0,19.037854671,0,0,0
"5560",21,1993,7.80000019073486,2,1,14346.145329,5553.633218,31,7,1,8.7925121107,0,1,0
"5561",21,1993,7.80000019073486,0,1,3372.16609,0,34,11,0,3.37216609,0,0,0
"5562",21,1993,7.80000019073486,0,0,11273.875433,11191.681661,47,11,1,0.082193771626,0,0,0
"5563",21,1993,7.80000019073486,1,0,26286.456747,3332.1799308,49,9,0,22.954276817,0,1,0
"5564",21,1993,7.80000019073486,5,1,22819.878893,14572.733564,29,11,1,8.2471453287,0,1,0
"5565",21,1993,7.80000019073486,0,1,14439.446367,14439.446367,35,11,1,0,0,0,0
"5566",21,1993,7.80000019073486,0,0,21332.615917,0,40,3,0,21.332615917,0,0,0
"5567",21,1993,7.80000019073486,1,1,0,0,35,7,0,0,0,1,0
"5568",21,1993,7.80000019073486,2,1,9321.2179931,7775.0865052,33,7,1,1.5461314879,0,1,0
"5569",21,1993,7.80000019073486,4,1,3396.6020761,277.6816609,41,10,1,3.1189204152,0,1,0
"5570",21,1993,7.80000019073486,3,1,2554.6712803,0,39,7,0,2.5546712803,0,1,0
"5571",21,1993,7.80000019073486,1,0,24252.716263,19868.678201,44,10,1,4.3840380623,0,1,0
"5572",21,1993,7.80000019073486,5,1,9921.0103806,9241.2456747,35,7,0,0.67976470588,0,1,0
"5573",21,1993,7.80000019073486,0,1,7090.8788927,0,45,10,0,7.0908788927,0,0,0
"5574",21,1993,7.80000019073486,0,0,42407.543253,42207.612457,31,11,1,0.19993079585,0,0,0
"5575",21,1993,7.80000019073486,2,1,26657.439446,26657.439446,38,10,1,0,0,1,0
"5576",21,1993,7.80000019073486,2,0,4442.9065744,0,34,11,0,4.4429065744,0,1,0
"5577",21,1993,7.80000019073486,1,0,31070.356401,0,46,10,0,31.070356401,0,1,0
"5578",21,1993,7.80000019073486,0,0,22769.896194,12551.211073,24,0,1,10.218685121,0,0,0
"5579",21,1993,7.80000019073486,0,1,8385.9861592,0,42,7,0,8.3859861592,0,0,0
"5580",21,1993,7.80000019073486,3,1,3052.2768166,0,35,11,0,3.0522768166,0,1,0
"5581",21,1993,7.80000019073486,0,1,26657.439446,26657.439446,51,10,1,0,0,0,0
"5582",21,1993,7.80000019073486,3,1,8330.449827,0,43,7,0,8.330449827,0,1,0
"5583",21,1993,7.80000019073486,3,1,6251.1695502,0,25,9,0,6.2511695502,0,1,0
"5584",21,1993,7.80000019073486,1,0,37798.027682,37764.705882,46,7,0,0.033321799308,0,1,0
"5585",21,1993,7.80000019073486,1,1,7197.5086505,0,47,9,0,7.1975086505,0,1,0
"5586",21,1993,7.80000019073486,4,1,13638.612457,0,30,9,0,13.638612457,0,1,0
"5587",21,1993,7.80000019073486,2,1,3498.7889273,0,27,9,0,3.4987889273,0,1,0
"5588",21,1993,7.80000019073486,1,1,4909.4117647,0,25,11,0,4.9094117647,0,1,0
"5589",21,1993,7.80000019073486,2,1,5704.6920415,0,35,11,0,5.7046920415,0,1,0
"5590",21,1993,7.80000019073486,1,1,11107.266436,11107.266436,39,7,1,0,0,1,0
"5591",21,1993,7.80000019073486,2,1,6664.3598616,0,35,10,0,6.6643598616,0,1,0
"5592",21,1993,7.80000019073486,0,0,6074.5640138,5997.9238754,24,9,1,0.076640138408,0,0,0
"5593",21,1993,7.80000019073486,1,1,6331.1418685,0,38,11,0,6.3311418685,0,1,0
"5594",21,1993,7.80000019073486,3,1,2154.8096886,0,31,9,0,2.1548096886,0,1,0
"5595",21,1993,7.80000019073486,6,1,5331.4878893,0,29,7,0,5.3314878893,0,1,0
"5596",21,1993,7.80000019073486,2,1,4801.6712803,238.80622837,33,11,1,4.5628650519,0,1,0
"5597",21,1993,7.80000019073486,1,0,14644.930796,13978.49481,34,11,1,0.66643598616,0,1,0
"5598",21,1993,7.80000019073486,3,1,9143.5017301,0,31,10,0,9.1435017301,0,1,0
"5599",21,1993,7.80000019073486,2,1,17216.262976,17216.262976,34,9,1,0,0,1,0
"5600",21,1993,7.80000019073486,0,0,11058.394464,0,45,9,0,11.058394464,0,0,0
"5601",21,1993,7.80000019073486,0,0,6913.1626298,0,51,11,0,6.9131626298,0,0,0
"5602",21,1993,7.80000019073486,2,1,7677.3425606,0,28,11,0,7.6773425606,0,1,0
"5603",21,1993,7.80000019073486,2,1,27634.878893,19482.145329,36,11,1,8.152733564,0,1,0
"5604",21,1993,7.80000019073486,0,1,52937.231834,52937.231834,34,11,0,0,0,0,0
"5605",21,1993,7.80000019073486,0,0,41357.906574,29989.619377,49,11,1,11.368287197,0,0,0
"5606",21,1993,7.80000019073486,0,1,51093.425606,44429.065744,32,11,0,6.6643598616,0,0,0
"5607",21,1993,7.80000019073486,0,1,44463.49827,44429.065744,52,10,1,0.034432525952,0,0,0
"5608",21,1993,7.80000019073486,0,0,10551.903114,4998.2698962,43,7,0,5.553633218,0,0,0
"5609",21,1993,7.80000019073486,1,1,13444.235294,12217.99308,48,7,1,1.2262422145,0,1,0
"5610",21,1993,7.80000019073486,0,1,11107.266436,3332.1799308,41,7,0,7.7750865052,0,0,0
"5611",21,1993,7.80000019073486,0,1,4998.2698962,3332.1799308,25,11,0,1.6660899654,0,0,0
"5612",21,1993,7.80000019073486,0,1,5664.7058824,0,54,7,0,5.6647058824,0,0,0
"5613",21,1993,7.80000019073486,0,1,11107.266436,11107.266436,51,11,1,0,0,0,0
"5614",21,1993,7.80000019073486,3,1,5820.2076125,0,33,10,0,5.8202076125,0,1,0
"5615",21,1993,7.80000019073486,0,0,23458.546713,11795.916955,33,3,1,11.662629758,0,0,0
"5616",21,1993,7.80000019073486,0,0,18488.044983,17771.626298,22,11,0,0.71641868512,0,0,0
"5617",21,1993,7.80000019073486,1,0,7144.1937716,0,31,10,0,7.1441937716,0,1,0
"5618",21,1993,7.80000019073486,2,1,6664.3598616,0,45,11,0,6.6643598616,0,1,0
"5619",21,1993,7.80000019073486,1,0,7535.1695502,2221.4532872,39,7,1,5.313716263,0,1,0
"5620",21,1993,7.80000019073486,0,1,0,0,50,7,0,0,0,0,0
"5621",21,1993,7.80000019073486,0,1,7775.0865052,7775.0865052,40,11,1,0,0,0,0
"5622",21,1993,7.80000019073486,0,1,60034.775087,32211.072664,49,11,1,27.823702422,0,0,0
"5623",21,1993,7.80000019073486,3,1,4309.6193772,0,27,10,0,4.3096193772,0,1,0
"5624",21,1993,7.80000019073486,0,1,18882.352941,18882.352941,51,9,1,0,0,0,0
"5625",21,1993,7.80000019073486,2,1,12671.16955,5553.633218,34,11,0,7.1175363322,0,1,0
"5626",21,1993,7.80000019073486,0,0,59159.522491,57819.986159,50,10,1,1.3395363322,0,0,0
"5627",21,1993,7.80000019073486,0,1,0,0,23,11,0,0,0,0,0
"5628",21,1993,7.80000019073486,2,1,5553.633218,0,35,3,0,5.553633218,0,1,0
"5629",21,1993,7.80000019073486,0,1,5652.4878893,0,54,7,0,5.6524878893,0,0,0
"5630",21,1993,7.80000019073486,0,0,1144.0484429,0,21,11,0,1.1440484429,0,0,0
"5631",21,1993,7.80000019073486,0,1,31087.017301,28310.200692,44,11,0,2.776816609,0,0,0
"5632",21,1993,7.80000019073486,1,0,6237.8408304,0,38,7,0,6.2378408304,0,1,0
"5633",21,1993,7.80000019073486,0,1,9894.3529412,2119.266436,52,9,1,7.7750865052,0,0,0
"5634",21,1993,7.80000019073486,2,1,19437.716263,19437.716263,36,10,1,0,0,1,0
"5635",21,1993,7.80000019073486,2,1,2221.4532872,0,35,7,0,2.2214532872,0,1,0
"5636",21,1993,7.80000019073486,2,1,25102.422145,22214.532872,42,11,0,2.8878892734,0,1,0
"5637",21,1993,7.80000019073486,0,1,34655.782007,34655.782007,25,7,1,0,0,0,0
"5638",21,1993,7.80000019073486,1,0,6442.2145329,3332.1799308,43,11,1,3.1100346021,0,1,0
"5639",21,1993,7.80000019073486,0,1,27768.16609,27768.16609,48,11,1,0,0,0,0
"5640",21,1993,7.80000019073486,0,1,11516.013841,0,46,7,0,11.516013841,0,0,0
"5641",21,1993,7.80000019073486,4,1,10757.387543,938.56401384,40,11,0,9.8188235294,0,1,0
"5642",21,1993,7.80000019073486,0,0,15550.17301,2221.4532872,21,10,1,13.328719723,0,0,0
"5643",21,1993,7.80000019073486,0,1,7905.0415225,444.29065744,46,10,0,7.4607508651,0,0,0
"5644",21,1993,7.80000019073486,2,1,11022.851211,0,44,7,0,11.022851211,0,1,0
"5645",21,1993,7.80000019073486,2,0,71166.477509,64502.117647,20,11,1,6.6643598616,0,1,0
"5646",21,1993,7.80000019073486,2,1,8445.9653979,222.14532872,41,11,0,8.2238200692,0,1,0
"5647",21,1993,7.80000019073486,3,1,6251.1695502,0,36,11,0,6.2511695502,0,1,0
"5648",21,1993,7.80000019073486,1,1,6757.6608997,0,48,9,0,6.7576608997,0,1,0
"5649",21,1993,7.80000019073486,0,1,0,0,42,7,0,0,0,0,0
"5650",21,1993,7.80000019073486,3,1,40497.093426,36653.979239,29,11,1,3.8431141869,0,1,0
"5651",21,1993,7.80000019073486,1,0,27180.591696,22769.896194,49,7,1,4.4106955017,0,1,0
"5652",21,1993,7.80000019073486,2,1,9697.7543253,2221.4532872,43,3,1,7.4763010381,0,1,0
"5653",21,1993,7.80000019073486,1,0,4665.0519031,0,24,9,0,4.6650519031,0,1,0
"5654",21,1993,7.80000019073486,0,1,3332.1799308,2221.4532872,51,7,1,1.1107266436,0,0,0
"5655",21,1993,7.80000019073486,1,1,10341.975779,0,52,7,0,10.341975779,0,1,0
"5656",21,1993,7.80000019073486,0,1,11662.629758,11662.629758,53,10,1,0,0,0,0
"5657",21,1993,7.80000019073486,2,1,11551.557093,11551.557093,48,11,1,0,0,1,0
"5658",21,1993,7.80000019073486,0,1,5975.7093426,3332.1799308,33,7,1,2.6435294118,0,0,0
"5659",21,1993,7.80000019073486,0,1,50548.058824,21992.387543,44,9,1,28.55567128,0,0,0
"5660",21,1993,7.80000019073486,2,1,0,0,21,11,0,0,0,1,0
"5661",21,1993,7.80000019073486,0,1,26453.065744,26453.065744,48,11,0,0,0,0,0
"5662",21,1993,7.80000019073486,0,0,15723.446367,4665.0519031,43,9,1,11.058394464,0,0,0
"5663",21,1993,7.80000019073486,0,1,8086.0899654,8086.0899654,44,9,1,0,0,0,0
"5664",21,1993,7.80000019073486,1,1,8517.0519031,0,39,10,0,8.5170519031,0,1,0
"5665",21,1993,7.80000019073486,2,1,1777.1626298,0,28,11,0,1.7771626298,0,1,0
"5666",21,1993,7.80000019073486,1,1,2776.816609,0,21,11,0,2.776816609,0,1,0
"5667",21,1993,7.80000019073486,2,1,4005.2802768,0,38,7,0,4.0052802768,0,1,0
"5668",21,1993,7.80000019073486,4,1,2399.1695502,0,21,11,0,2.3991695502,0,1,0
"5669",21,1993,7.80000019073486,1,1,17071.868512,11107.266436,39,11,1,5.9646020761,0,1,0
"5670",21,1993,7.80000019073486,2,1,10107.612457,10107.612457,46,7,0,0,0,1,0
"5671",22,1993,7.5,0,1,43929.238754,43318.3391,28,3,1,0.61089965398,0,0,0
"5672",22,1993,7.5,3,1,6717.6747405,2479.1418685,30,11,1,4.238532872,0,1,0
"5673",22,1993,7.5,2,1,13884.083045,13884.083045,40,3,1,0,0,1,0
"5674",22,1993,7.5,0,0,23253.062284,0,54,7,0,23.253062284,0,0,0
"5675",22,1993,7.5,1,1,10107.612457,10107.612457,47,7,1,0,0,1,0
"5676",22,1993,7.5,0,1,2998.9619377,0,50,10,0,2.9989619377,0,0,0
"5677",22,1993,7.5,1,1,0,0,30,11,0,0,0,1,0
"5678",22,1993,7.5,1,1,24435.986159,19993.079585,28,10,1,4.4429065744,0,1,0
"5679",22,1993,7.5,6,1,86863.266436,78861.591696,39,7,0,8.0016747405,0,1,0
"5680",22,1993,7.5,2,1,5651.3771626,0,29,11,0,5.6513771626,0,1,0
"5681",22,1993,7.5,1,1,5331.4878893,0,27,11,0,5.3314878893,0,1,0
"5682",22,1993,7.5,3,1,0,0,31,10,0,0,0,1,0
"5683",22,1993,7.5,2,0,2581.3287197,0,24,9,0,2.5813287197,0,1,0
"5684",22,1993,7.5,0,1,11829.238754,11829.238754,52,7,1,0,0,0,0
"5685",22,1993,7.5,1,0,37795.806228,33321.799308,23,11,0,4.4740069204,0,1,0
"5686",22,1993,7.5,0,1,78798.280277,64200,23,11,1,14.598280277,0,0,0
"5687",22,1993,7.5,3,1,18771.280277,0,35,9,0,18.771280277,0,1,0
"5688",22,1993,7.5,0,0,27934.775087,27768.16609,31,9,1,0.16660899654,0,0,0
"5689",22,1993,7.5,2,1,0,0,33,9,0,0,0,1,0
"5690",22,1993,7.5,2,1,5984.5951557,0,28,11,0,5.9845951557,0,1,0
"5691",22,1993,7.5,2,1,8885.8131488,8885.8131488,41,9,1,0,0,1,0
"5692",22,1993,7.5,0,1,555.3633218,0,54,3,0,0.5553633218,0,0,0
"5693",22,1993,7.5,3,1,5651.3771626,0,30,11,0,5.6513771626,0,1,0
"5694",22,1993,7.5,3,1,0,0,40,3,0,0,0,1,0
"5695",22,1993,7.5,1,1,16660.899654,16660.899654,42,10,1,0,0,1,0
"5696",22,1993,7.5,1,1,3333.2906574,3332.1799308,26,10,1,0.0011107266436,0,1,0
"5697",22,1993,7.5,2,1,5771.3356401,0,25,11,0,5.7713356401,0,1,0
"5698",22,1993,7.5,0,1,14439.446367,14439.446367,28,7,1,0,0,0,0
"5699",22,1993,7.5,1,0,5331.4878893,0,30,11,0,5.3314878893,0,1,0
"5700",22,1993,7.5,1,1,4058.5951557,1555.017301,30,11,1,2.5035778547,0,1,0
"5701",22,1993,7.5,0,1,36813.923875,21325.951557,46,7,1,15.487972318,0,0,0
"5702",22,1993,7.5,0,1,11107.266436,11107.266436,51,7,1,0,0,0,0
"5703",22,1993,7.5,1,0,7552.9411765,2887.8892734,25,11,1,4.6650519031,0,1,0
"5704",22,1993,7.5,3,0,1443.9446367,0,28,11,0,1.4439446367,0,1,0
"5705",22,1993,7.5,2,1,46519.453287,29325.404844,43,9,1,17.194048443,0,1,0
"5706",22,1993,7.5,2,1,5651.3771626,0,20,9,0,5.6513771626,0,1,0
"5707",22,1993,7.5,1,1,53314.878893,32211.072664,50,9,1,21.103806228,0,1,0
"5708",22,1993,7.5,1,1,12089.148789,3332.1799308,46,10,1,8.7569688581,0,1,0
"5709",22,1993,7.5,0,0,11773.702422,8441.5224913,49,10,1,3.3321799308,0,0,0
"5710",22,1993,7.5,2,1,24435.986159,24435.986159,41,7,1,0,0,1,0
"5711",22,1993,7.5,2,1,28878.892734,28878.892734,41,11,1,0,0,1,0
"5712",22,1993,7.5,0,1,21352.608997,10662.975779,54,9,1,10.689633218,0,0,0
"5713",22,1993,7.5,1,1,8517.0519031,0,28,9,0,8.5170519031,0,1,0
"5714",22,1993,7.5,0,1,3332.1799308,3332.1799308,31,11,1,0,0,0,0
"5715",22,1993,7.5,3,1,12217.99308,11107.266436,40,10,1,1.1107266436,0,1,0
"5716",22,1993,7.5,0,1,18002.657439,17993.771626,44,7,1,0.0088858131488,0,0,0
"5717",22,1993,7.5,1,0,23351.916955,13328.719723,45,9,1,10.023197232,0,1,0
"5718",22,1993,7.5,3,1,2010.4152249,1732.733564,32,11,1,0.2776816609,0,1,0
"5719",22,1993,7.5,0,1,7704,7704,45,11,1,0,0,0,0
"5720",22,1993,7.5,0,1,0,0,47,7,0,0,0,0,0
"5721",22,1993,7.5,1,1,15399.114187,11107.266436,23,10,0,4.2918477509,0,1,0
"5722",22,1993,7.5,0,0,27101.730104,13328.719723,29,0,0,13.773010381,0,0,0
"5723",22,1993,7.5,1,1,10715.179931,1607.2214533,44,11,1,9.1079584775,0,1,0
"5724",22,1993,7.5,2,1,9516.7058824,0,37,11,0,9.5167058824,0,1,0
"5725",22,1993,7.5,4,1,5651.3771626,0,24,9,0,5.6513771626,0,1,0
"5726",22,1993,7.5,3,1,6482.200692,0,28,10,0,6.482200692,0,1,0
"5727",22,1993,7.5,2,0,4398.4775087,0,28,10,0,4.3984775087,0,1,0
"5728",22,1993,7.5,0,1,0,0,23,7,0,0,0,0,0
"5729",22,1993,7.5,3,1,6726.5605536,0,24,11,0,6.7265605536,0,1,0
"5730",22,1993,7.5,0,1,8663.6678201,8663.6678201,22,7,1,0,0,0,0
"5731",22,1993,7.5,1,1,9381.1972318,4258.5259516,48,7,1,5.1226712803,0,1,0
"5732",22,1993,7.5,0,1,7775.0865052,7775.0865052,27,7,1,0,0,0,0
"5733",22,1993,7.5,1,1,9441.1764706,0,22,11,0,9.4411764706,0,1,0
"5734",22,1993,7.5,2,1,9263.4602076,2799.0311419,34,11,1,6.4644290657,0,1,0
"5735",22,1993,7.5,0,1,19993.079585,19993.079585,45,10,1,0,0,0,0
"5736",22,1993,7.5,0,0,1777.1626298,1777.1626298,46,9,1,0,0,0,0
"5737",22,1993,7.5,2,1,7330.7958478,0,39,11,0,7.3307958478,0,1,0
"5738",22,1993,7.5,2,0,5000.4913495,0,30,9,0,5.0004913495,0,1,0
"5739",22,1993,7.5,1,1,4513.9930796,0,20,7,0,4.5139930796,0,1,0
"5740",22,1993,7.5,1,0,18049.307958,17327.33564,24,10,1,0.72197231834,0,1,0
"5741",22,1993,7.5,4,0,171816.08304,118847.75087,34,10,0,52.96833218,0,1,0
"5742",22,1993,7.5,0,1,33907.152249,29545.32872,48,7,0,4.3618235294,0,0,0
"5743",22,1993,7.5,0,1,14550.519031,14439.446367,45,11,1,0.11107266436,0,0,0
"5744",22,1993,7.5,0,1,15550.17301,15550.17301,26,11,1,0,0,0,0
"5745",22,1993,7.5,4,1,21103.806228,0,53,7,0,21.103806228,0,1,0
"5746",22,1993,7.5,4,1,17506.16263,192.15570934,25,11,1,17.31400692,0,1,0
"5747",22,1993,7.5,2,1,31100.346021,31100.346021,27,3,0,0,0,1,0
"5748",22,1993,7.5,1,0,4291.8477509,0,25,10,0,4.2918477509,0,1,0
"5749",22,1993,7.5,2,1,0,0,31,10,0,0,0,1,0
"5750",22,1993,7.5,0,0,8774.7404844,5775.7785467,24,11,1,2.9989619377,0,0,0
"5751",22,1993,7.5,3,1,58585.276817,32871.955017,49,9,0,25.713321799,0,1,0
"5752",22,1993,7.5,5,1,6624.3737024,0,34,11,0,6.6243737024,0,1,0
"5753",22,1993,7.5,2,1,1999.3079585,1555.017301,38,7,0,0.44429065744,0,1,0
"5754",22,1993,7.5,0,1,19627.650519,1555.017301,53,9,0,18.072633218,0,0,0
"5755",22,1993,7.5,2,1,5651.3771626,0,23,9,0,5.6513771626,0,1,0
"5756",22,1993,7.5,1,0,4442.9065744,0,22,11,0,4.4429065744,0,1,0
"5757",22,1993,7.5,1,1,0,0,27,7,0,0,0,1,0
"5758",22,1993,7.5,5,1,8551.4844291,8551.4844291,29,10,1,0,0,1,0
"5759",22,1993,7.5,1,1,6964.2560554,3098.9273356,22,9,1,3.8653287197,0,1,0
"5760",22,1993,7.5,1,1,4291.8477509,0,37,10,0,4.2918477509,0,1,0
"5761",22,1993,7.5,1,1,6293.3771626,0,31,7,0,6.2933771626,0,1,0
"5762",22,1993,7.5,2,1,22946.50173,0,30,10,0,22.94650173,0,1,0
"5763",22,1993,7.5,0,0,7441.8685121,5553.633218,28,7,0,1.8882352941,0,0,0
"5764",22,1993,7.5,0,1,1332.8719723,0,20,11,0,1.3328719723,0,0,0
"5765",22,1993,7.5,3,1,6504.4152249,0,27,10,0,6.5044152249,0,1,0
"5766",22,1993,7.5,0,1,7219.7231834,0,25,10,0,7.2197231834,0,0,0
"5767",22,1993,7.5,0,0,9441.1764706,9441.1764706,34,11,1,0,0,0,0
"5768",22,1993,7.5,2,1,1510.5882353,1510.5882353,31,10,1,0,0,1,0
"5769",22,1993,7.5,1,1,8517.0519031,0,32,11,0,8.5170519031,0,1,0
"5770",22,1993,7.5,0,1,17782.733564,17771.626298,20,9,1,0.011107266436,0,0,0
"5771",22,1993,7.5,0,0,9996.5397924,9996.5397924,22,10,1,0,0,0,0
"5772",22,1993,7.5,2,1,2958.9757785,0,29,7,0,2.9589757785,0,1,0
"5773",22,1993,7.5,2,0,733.07958478,0,20,11,0,0.73307958478,0,1,0
"5774",22,1993,7.5,0,1,5873.5224913,0,20,11,0,5.8735224913,0,0,0
"5775",22,1993,7.5,3,1,9701.0865052,0,46,7,0,9.7010865052,0,1,0
"5776",22,1993,7.5,0,1,13328.719723,13328.719723,25,10,1,0,0,0,0
"5777",22,1993,7.5,1,1,4665.0519031,0,25,7,0,4.6650519031,0,1,0
"5778",22,1993,7.5,0,1,888.58131488,888.58131488,24,0,1,0,0,0,0
"5779",22,1993,7.5,1,0,35582.128028,31436.896194,37,10,1,4.1452318339,0,1,0
"5780",22,1993,7.5,0,1,46561.6609,39986.15917,49,11,0,6.5755017301,0,0,0
"5781",22,1993,7.5,1,1,4291.8477509,0,21,10,0,4.2918477509,0,1,0
"5782",22,1993,7.5,0,1,35067.861592,35067.861592,23,11,1,0,0,0,0
"5783",22,1993,7.5,0,0,6873.1764706,0,51,0,0,6.8731764706,0,0,0
"5784",22,1993,7.5,1,1,38253.425606,38253.425606,38,7,1,0,0,1,0
"5785",22,1993,7.5,0,0,38926.525952,38764.359862,50,10,1,0.16216608997,0,0,0
"5786",23,1993,7.09999990463257,3,1,2998.9619377,0,36,11,0,2.9989619377,0,1,0
"5787",23,1993,7.09999990463257,3,0,6664.3598616,0,36,11,0,6.6643598616,0,1,0
"5788",23,1993,7.09999990463257,0,0,0,0,36,0,0,0,0,0,0
"5789",23,1993,7.09999990463257,1,0,4998.2698962,0,32,10,0,4.9982698962,0,1,0
"5790",23,1993,7.09999990463257,1,0,23706.238754,0,38,11,0,23.706238754,0,1,0
"5791",23,1993,7.09999990463257,0,0,10505.252595,2443.5986159,42,7,0,8.0616539792,0,0,0
"5792",23,1993,7.09999990463257,1,1,24547.058824,22547.750865,37,11,1,1.9993079585,0,1,0
"5793",23,1993,7.09999990463257,0,0,15328.027682,15328.027682,49,11,1,0,0,0,0
"5794",23,1993,7.09999990463257,5,1,8930.2422145,0,31,11,0,8.9302422145,0,1,0
"5795",23,1993,7.09999990463257,0,0,32628.705882,6108.9965398,54,7,0,26.519709343,0,0,0
"5796",23,1993,7.09999990463257,0,0,15566.83391,15547.951557,21,7,1,0.018882352941,0,0,0
"5797",23,1993,7.09999990463257,3,1,11102.823529,0,37,3,0,11.102823529,0,1,0
"5798",23,1993,7.09999990463257,3,0,10524.134948,0,38,7,0,10.524134948,0,1,0
"5799",23,1993,7.09999990463257,4,0,10822.920415,0,26,10,0,10.822920415,0,1,0
"5800",23,1993,7.09999990463257,0,1,166.60899654,0,23,10,0,0.16660899654,0,0,0
"5801",23,1993,7.09999990463257,3,0,2304.7577855,2221.4532872,24,11,1,0.08330449827,0,1,0
"5802",23,1993,7.09999990463257,0,0,37788.031142,24326.024221,34,7,1,13.46200692,0,0,0
"5803",23,1993,7.09999990463257,4,1,30069.591696,0,39,11,0,30.069591696,0,1,0
"5804",23,1993,7.09999990463257,0,0,7775.0865052,7775.0865052,34,11,1,0,0,0,0
"5805",23,1993,7.09999990463257,0,0,18033.757785,0,22,11,0,18.033757785,0,0,0
"5806",23,1993,7.09999990463257,1,0,3185.5640138,0,21,11,0,3.1855640138,0,1,0
"5807",23,1993,7.09999990463257,0,0,0,0,30,10,0,0,0,0,0
"5808",23,1993,7.09999990463257,3,1,7161.9653979,0,32,10,0,7.1619653979,0,1,0
"5809",23,1993,7.09999990463257,0,0,33227.387543,29767.474048,20,11,1,3.4599134948,0,0,0
"5810",23,1993,7.09999990463257,0,0,2079.2802768,0,40,10,0,2.0792802768,0,0,0
"5811",23,1993,7.09999990463257,1,0,6394.4532872,0,37,9,0,6.3944532872,0,1,0
